"RECTYPE","MIBOMD","bomItem","bomRev","bomEntry","lineNbr","dType","partId","qty","lead","cmnt","opCode","srcLoc","altItems",
"<TBLNAME>","MIBOMD","QS-101-2-4","1",16,4,0,"LABOR-1600",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",17,5,0,"LABOR-1700",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",18,6,0,"LABOR-1725",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",19,7,0,"LABOR-1750",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",20,8,0,"LABOR-1991",50.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",21,9,0,"HUTHRD-0003",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",22,10,0,"SWLDELL-0005",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",23,11,0,"SWLDTEE-0005",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",24,12,0,"VLVBL-0037",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",25,13,0,"PIPENIP-0007",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",26,14,0,"PIPECC-0018",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",27,15,0,"PIPECC-0018",0.290000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",28,16,0,"PIPECC-0018",0.660000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",29,17,0,"PIPECC-0018",0.990000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",30,18,0,"PIPECC-0018",0.460000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",31,19,0,"PIPECC-0018",0.470000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",32,20,0,"PIPECC-0018",0.830000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-4","1",33,21,0,"PIPECC-0018",8.140000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",1,9,0,"HUTHRD-0003",5.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",2,10,0,"SWLDTEE-0005",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",3,11,0,"SWLDELL-0005",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",4,12,0,"VLVCHEK-0007",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",5,13,0,"VLVBL-0037",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",6,14,0,"VLVCTRL-0018",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",7,15,0,"SWANIP-0003",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",8,16,0,"PIPENIP-0007",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",9,17,0,"PIPECC-0018",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",10,18,0,"PIPECC-0018",0.310000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",11,19,0,"PIPECC-0018",1.700000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",12,20,0,"PIPECC-0018",0.660000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",13,21,0,"PIPECC-0018",0.660000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",14,22,0,"PIPECC-0018",0.670000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",15,23,0,"PIPECC-0018",1.230000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",16,24,0,"PIPECC-0018",2.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",17,1,0,"LABOR-1100",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",18,2,0,"LABOR-1300",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",19,3,0,"LABOR-1500",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",20,4,0,"LABOR-1600",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",21,5,0,"LABOR-1700",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",22,6,0,"LABOR-1725",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",23,7,0,"LABOR-1750",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","0",24,8,0,"LABOR-1991",50.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",1,9,0,"HUTHRD-0003",6.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",2,10,0,"SWLDTEE-0005",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",3,11,0,"SWLDELL-0005",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",4,12,0,"VLVCHEK-0007",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",5,13,0,"VLVBL-0037",5.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",6,14,0,"VLVCTRL-0018",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",7,15,0,"SWANIP-0003",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",8,16,0,"PIPENIP-0007",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",9,17,0,"PIPECC-0018",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",10,18,0,"PIPECC-0018",0.310000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",11,19,0,"PIPECC-0018",1.700000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",12,20,0,"PIPECC-0018",0.660000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",13,21,0,"PIPECC-0018",0.660000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",14,22,0,"PIPECC-0018",0.670000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",15,23,0,"PIPECC-0018",1.230000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",16,24,0,"PIPECC-0018",2.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",17,1,0,"LABOR-1100",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",18,2,0,"LABOR-1300",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",19,3,0,"LABOR-1500",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",20,4,0,"LABOR-1600",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",21,5,0,"LABOR-1700",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",22,6,0,"LABOR-1725",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",23,7,0,"LABOR-1750",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",24,8,0,"LABOR-1991",50.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",25,25,0,"PLUGBL-0006-50",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",26,26,0,"PIPECC-0018",1.340000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",27,27,0,"PIPECC-0018",2.560000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",28,28,0,"FLGASMESWC-0005",6.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",29,29,0,"FLGASMESWC-0003",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",30,30,0,"REDCOC-0009",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",31,31,0,"PIPECC-0018",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",32,32,0,"PIPECC-0018",0.750000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",33,33,0,"PIPECC-0018",0.660000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",34,34,0,"PIPECC-0018",0.620000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",35,35,0,"STUDCS-0007",8.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",36,36,0,"NUTCS-0001",16.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",37,37,0,"GSKCG-0003",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",38,38,0,"STUDCS-0010-4",8.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",39,39,0,"NUTCS-0002",16.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",40,40,0,"GSKCG-0005",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",41,41,0,"PIPECC-0018",2.450000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-5","1",42,42,0,"VLVINST-0002",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",1,9,0,"HUTHRD-0003",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",2,13,0,"VLVBL-0037",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",3,12,0,"VLVCTRL-0022",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",4,19,0,"PRESGA-0010",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",5,10,0,"SWLDELL-0005",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",6,11,0,"SWLDTEE-0005",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",7,18,0,"THRDTEES-0001",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",8,14,0,"THRDOLET-0002-1",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",10,15,0,"PIPENIPS-0004",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",11,16,0,"VLVBL-0022",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",12,17,0,"HXBUSH-0003",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",13,20,0,"INSTFIT-0034",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",14,21,0,"PIPECC-0018",0.660000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",15,22,0,"PIPECC-0018",1.400000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",16,23,0,"PIPECC-0018",0.410000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",17,24,0,"PIPECC-0018",0.820000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",18,25,0,"PIPECC-0018",0.830000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",19,26,0,"PIPECC-0018",1.280000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",20,1,0,"LABOR-1100",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",21,2,0,"LABOR-1300",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",22,3,0,"LABOR-1500",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",23,4,0,"LABOR-1600",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",24,5,0,"LABOR-1700",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",25,6,0,"LABOR-1725",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",26,7,0,"LABOR-1750",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","0",27,8,0,"LABOR-1991",50.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",1,9,0,"HUTHRD-0003",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",2,13,0,"VLVBL-0037",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",3,12,0,"VLVCTRL-0022",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",4,19,0,"PRESGA-0010",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",5,10,0,"SWLDELL-0005",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",6,11,0,"SWLDTEE-0005",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",7,18,0,"THRDCRSS-0001",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",8,14,0,"THRDOLET-0002-1",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",10,15,0,"PIPENIPS-0004",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",11,16,0,"VLVBL-0022",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",12,17,0,"HXBUSH-0003",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",13,20,0,"INSTFIT-0006",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",14,21,0,"PIPECC-0018",0.660000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",15,22,0,"PIPECC-0018",1.400000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",16,23,0,"PIPECC-0018",0.410000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",17,24,0,"PIPECC-0018",0.820000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",18,25,0,"PIPECC-0018",0.830000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",19,26,0,"PIPECC-0018",1.280000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",20,1,0,"LABOR-1100",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",21,2,0,"LABOR-1300",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",22,3,0,"LABOR-1500",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",23,4,0,"LABOR-1600",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",24,5,0,"LABOR-1700",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",25,6,0,"LABOR-1725",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",26,7,0,"LABOR-1750",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",27,8,0,"LABOR-1991",50.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-6","1",28,27,0,"THRDSRTELS-0001",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",1,9,0,"HUTHRD-0003",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",2,10,0,"VLVBL-0037",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",3,11,0,"VLVCHEK-0007",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",4,12,0,"SWLDELL-0005",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",5,13,0,"SWLDTEE-0005",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",6,14,0,"PLUGBL-0006",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",7,15,0,"PIPECC-0018",1.400000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",8,16,0,"PIPECC-0018",0.330000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",9,17,0,"PIPECC-0018",0.700000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",10,18,0,"PIPECC-0018",0.750000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",11,19,0,"PIPECC-0018",0.780000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",12,1,0,"LABOR-1100",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",13,2,0,"LABOR-1300",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",14,3,0,"LABOR-1500",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",15,5,0,"LABOR-1700",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",16,6,0,"LABOR-1725",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",17,7,0,"LABOR-1750",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",18,4,0,"LABOR-1600",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","0",19,8,0,"LABOR-1991",50.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",1,9,0,"HUTHRD-0003",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",2,10,0,"VLVBL-0037",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",3,11,0,"VLVCHEK-0007",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",4,12,0,"SWLDELL-0005",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",5,13,0,"SWLDTEE-0005",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",6,14,0,"PLUGBL-0006-50",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",7,15,0,"PIPECC-0018",1.400000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",8,16,0,"PIPECC-0018",0.330000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",9,17,0,"PIPECC-0018",0.700000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",10,18,0,"PIPECC-0018",0.750000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",11,19,0,"PIPECC-0018",0.780000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",12,1,0,"LABOR-1100",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",13,2,0,"LABOR-1300",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",14,3,0,"LABOR-1500",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",15,5,0,"LABOR-1700",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",16,6,0,"LABOR-1725",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",17,7,0,"LABOR-1750",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",18,4,0,"LABOR-1600",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",19,8,0,"LABOR-1991",50.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","1",20,20,0,"VLVINST-0002",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",2,9,0,"VLVBL-0037",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",3,11,0,"VLVCHEK-0009",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",5,13,0,"SWLDTEE-0005",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",6,14,0,"PLUGBL-0006-50",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",10,16,0,"PIPECC-0018",0.750000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",11,17,0,"PIPECC-0018",0.780000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",12,1,0,"LABOR-1100",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",13,2,0,"LABOR-1300",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",14,3,0,"LABOR-1500",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",15,5,0,"LABOR-1700",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",16,6,0,"LABOR-1725",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",17,7,0,"LABOR-1750",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",18,4,0,"LABOR-1600",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",19,8,0,"LABOR-1991",50.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",20,22,0,"VLVINST-0002",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",21,10,0,"VLVBL-0039",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",22,12,0,"VLVCTRL-0013",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",23,15,0,"SWPLUG-0007",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",24,18,0,"PIPENIP-0003",7.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",25,19,0,"PIPECC-0010",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",26,21,0,"THRDEL-0001",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-7","2",27,20,0,"HUTHRD-0004",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",1,9,0,"HUTHRD-0003",5.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",2,10,0,"VLVBL-0037",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",3,11,0,"VLVCTRL-0016",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",4,12,0,"VLVCHEK-0007",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",5,13,0,"SWLDTEE-0005",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",6,14,0,"SWLDELL-0005",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",7,15,0,"HXBUSH-0006",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",9,16,0,"THRDOLET-0002-1",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",10,17,0,"PLUGBL-0002",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",11,18,0,"PLUGBL-0006",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",12,19,0,"PIPENIP-0007",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",13,20,0,"PIPECC-0018",0.750000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",14,21,0,"PIPECC-0018",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",15,22,0,"PIPECC-0018",2.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",16,23,0,"PIPECC-0018",0.660000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",17,24,0,"PIPECC-0018",0.650000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",18,25,0,"PIPECC-0018",0.700000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",19,26,0,"PIPECC-0018",0.750000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",20,27,0,"PIPECC-0018",1.470000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",21,28,0,"PIPECC-0018",4.110000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",22,1,0,"LABOR-1100",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",23,2,0,"LABOR-1300",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",24,3,0,"LABOR-1500",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",25,4,0,"LABOR-1600",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",26,5,0,"LABOR-1700",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",27,6,0,"LABOR-1725",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",28,7,0,"LABOR-1750",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","0",29,8,0,"LABOR-1991",50.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","1",1,9,0,"HUTHRD-0003",5.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","1",2,10,0,"VLVBL-0037",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","1",3,11,0,"VLVCTRL-0016",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","1",4,12,0,"VLVCHEK-0007",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","1",5,13,0,"SWLDTEE-0005",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","1",6,14,0,"SWLDELL-0005",3.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","1",7,15,0,"HXBUSH-0006",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","1",9,16,0,"THRDOLET-0002-1",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","1",10,17,0,"PLUGBL-0002",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","1",12,18,0,"PIPENIP-0007",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","1",13,19,0,"PIPECC-0018",0.750000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","1",14,20,0,"PIPECC-0018",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","QS-101-2-8","1",15,21,0,"PIPECC-0018",2.500000,0,"","","",0,
